play_number,play_description,date,stadium,home_team,away_team,home_score,away_score,offense_score,defense_score,quarter,minutes,seconds,home_timeouts,away_timeouts,timeout_1,timeout_team_1,los,yards_to_score,down,distance,offense,defense,pass_play,run_play,no_play,challenge_or_review,challenge_or_review_result,backwards_pass,lateral,passer,passer_name,passer_id,dropback,attempt,spiked_ball,pass_location,complete,incomplete,passing_yards,passing_touchdown,intercepted,interception_touchdown,target,reception,receiver,receiver_name,receiver_id,sack,rush_attempt,rusher,runner_name,runner_id,scramble,kneel_down,rushing_yards,rushing_touchdown,rush_location,fumble,down_by_contact,fumble_player_1,fumble_player_1_name,fumble_player_1_id,fumble_1_team,fumble_1_out_of_bounds,own_recovery_1,own_recovery_player_1,own_recovery_player_1_name,own_recovery_player_1_id,own_recovery_player_1_team,own_recovery_1_yards,fumble_lost_1,fumble_lost_player_1,fumble_lost_player_1_name,fumble_lost_player_1_id,fumble_lost_player_1_team,opponent_recovery_1,opponent_recovery_player_1,opponent_recovery_player_1_name,opponent_recovery_player_1_id,opponent_recovery_player_1_team,fumble_recovery_touchdown_1,fumble_recovery_touchdown_1_team,safety,safety_team,penalty_offset,enforced_between_downs,penalty,penalty_declined,penalty_team,penalty_player,penalty_player_name,penalty_player_id,penalty_yards,false_start,too_many_men_on_field,illegal_substitution,delay_of_game,delay_of_kickoff,unnecessary_roughness,disqualification,face_mask,unsportsmanlike_conduct,taunting,illegal_shift,illegal_crackback,low_block,chop_block,illegal_double-team_block,illegal_blindside_block,illegal_motion,illegal_block_above_the_waist,tripping,illegal_forward_pass,illegal_touch_pass,illegal_formation,lowering_the_head_to_initiate_contact,intentional_grounding,clipping,ineligible_downfield_pass,illegal_use_of_hands,offensive_holding,offensive_pass_interference,defensive_holding,defensive_pass_interference,defensive_offside,encroachment,neutral_zone_infraction,roughing_the_passer,illegal_contact,horse_collar_tackle,illegal_bat,offside_on_free_kick,illegal_touch,player_out_of_bounds_on_kick,kick_catch_interference,fair_catch_interference,running_into_the_kicker,roughing_the_kicker,kick_formation_penalty,leverage,illegal_wedge,ineligible_downfield_kick,illegal_touch_kick,kickoff,kicking_team,receiving_team,kicker,kicker_name,kicker_id,touchback,kickoff_out_of_bounds,kickoff_in_endzone,kickoff_inside_20,kickoff_downed,kickoff_fair_caught,kick_return,kick_returner,kick_returner_name,kick_returner_id,kick_return_touchdown,onside_kick,onside_kick_recovery,onside_kick_recovery_player,onside_kick_recovery_player_name,onside_kick_recovery_player_id,punt,punter,punter_name,punter_id,punt_touchback,punt_out_of_bounds,punt_inside_20,punt_endzone,punt_downed,punt_fair_catch,punt_return,punt_returner,punt_returner_name,punt_returner_id,punt_return_touchdown,punt_muffed,punt_blocked,punt_blocked_player,punt_blocked_player_name,punt_blocked_player_id,blocked_out_of_bounds_in_end_zone,field_goal,field_goal_made,field_goal_kicker,field_goal_kicker_name,field_goal_kicker_id,field_goal_distance,field_goal_blocked,field_goal_blocked_player,field_goal_blocked_player_name,field_goal_blocked_player_id,blocked_field_goal_recovery,field_goal_recovery_player,field_goal_recovery_player_name,field_goal_recovery_player_id,field_goal_recovery_team,block_field_goal_touchdown,field_goal_return,field_goal_return_player,field_goal_return_player_name,field_goal_return_player_id,field_goal_return_TD,1-pt,1-pt Succes,one point rush att,1pt Rusher,1pt Rusher Name,1pt Rusher ID,1point pass att,1PT Passer,1pt Passer Name,1pt Passer ID,1PT Rec,1pt Rec Name,1pt REc ID,two_point_att,two_point_att_succeeds,two_point_rush_att,two_point_rusher,two_point_rusher_name,two_point_rusher_id,two_point_pass_att,two_point_passer,two_point_passer_name,two_point_passer_id,two_point_receiver,two_point_receiver_name,two_point_receiver_id,defensive_two_point,defensive_two_point_att_succeeds,defensive_two_point_att_player,defensive_two_point_att_player_name,defensive_two_point_att_player_id,three_point_att,three_point_att_succeeds,three_point_rush_att,three_point_rusher,three_point_rusher_name,three_point_rusher_id,three_point_pass_att,three_point_passer,three_point_passer_name,three_point_passer_id,three_point_receiver,three_point_receiver_name,three_point_receiver_id,OT_att,OT_succeeds,OT_rush_att,OT_rusher,OT_rusher_name,OT_rusher_id,OT_pass_att,OT_passer,OT_passer_name,OT_passer_id,OT_receiver,OT_receiver_name,OT_receiver_id
60,K.Mond steps back to pass. Pass incomplete short left intended for J.Harris.,6/1/2025,Alamodome,SA,ARL,3,17,3,17,2,3,37,3,3,,,SA 46,54,3,10 ·,SA,ARL,1,0,0,,,0,0,K.Mond,Kellen Mond,K.Mond SA,1,1,0,Short Left,0,1,,,0,,1,0,J.Harris,Jacob Harris,J.Harris SA,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,K.Mond steps back to pass. Pass incomplete short right intended for M.Stevenson (A.Harris).,6/1/2025,Alamodome,SA,ARL,3,17,3,17,2,3,1,3,3,,,SA 46,54,3,10 ·,SA,ARL,1,0,0,,,0,0,K.Mond,Kellen Mond,K.Mond SA,1,1,0,Short Right,0,1,,,0,,1,0,M.Stevenson,Marquez Stevenson,M.Stevenson SA,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,K.Mond steps back to pass. Sacked at SA 42 for -4 yards (C.Odom).,6/1/2025,Alamodome,SA,ARL,3,17,3,17,2,2,25,3,3,,,SA 46,54,2,10 ·,SA,ARL,1,0,0,,,0,0,K.Mond,Kellen Mond,K.Mond SA,1,0,0,,0,0,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"B.Wing punts 42 yards to ARL 16, Center-C.Lyons. J.Price returned punt from the ARL 16. Tackled by J.Shirden, J.Lovett at ARL 25.",6/1/2025,Alamodome,SA,ARL,3,17,3,17,2,2,0,3,3,,,SA 42,58,2,14 ·,SA,ARL,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B.Wing,Brad Wing,B.Wing SA,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"D.Hunter rushed right guard for 6 yards. Tackled by T.Beckett; J.Sykes at ARL 31. PENALTY on SA-M.Gotel, Face Mask (15 Yards), 15 yards, accepted.",6/1/2025,Alamodome,SA,ARL,3,17,17,3,2,1,51,3,3,,,ARL 25,75,1,10 ·,ARL,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,D.Hunter,Dae Dae Hunter,D.Hunter ARL,,0,6,0,Right Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"L.Perez pass short left complete. Catch made by S.Cannella for 5 yards. Tackled by W.Hooper, J.Elliott at SA 49.",6/1/2025,Alamodome,SA,ARL,3,17,17,3,2,1,42,3,3,,,ARL 46,54,1,10 ·,ARL,SA,1,0,0,,,0,0,L.Perez,Luis Perez,L.Perez ARL,1,1,0,Short Left,1,0,5,0,0,,1,1,S.Cannella,Sal Cannella,S.Cannella ARL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"PENALTY on ARL-J.Johanning, False Start, 5 yards, accepted. No Play.",6/1/2025,Alamodome,SA,ARL,3,17,17,17,2,1,15,3,3,,,SA 49,49,1,5 ·,,,0,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,L.Perez pass deep middle complete. Catch made by S.Cannella for 22 yards. Tackled by J.Elliott at SA 32.,6/1/2025,Alamodome,SA,ARL,3,17,17,3,2,0,58,3,3,,,ARL 46,54,0,10 ·,ARL,SA,1,0,0,,,0,0,L.Perez,Luis Perez,L.Perez ARL,1,1,0,Deep Middle,1,0,22,0,0,,1,1,S.Cannella,Sal Cannella,S.Cannella ARL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"L.Perez pass short right complete. Catch made by D.Hunter for 7 yards. Tackled by R.Lawrence, J.Mosley at SA 25.",6/1/2025,Alamodome,SA,ARL,3,17,17,3,2,0,53,3,3,,,SA 32,32,0,10 ·,ARL,SA,1,0,0,,,0,0,L.Perez,Luis Perez,L.Perez ARL,1,1,0,Short Right,1,0,7,0,0,,1,1,D.Hunter,Dae Dae Hunter,D.Hunter ARL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,L.Perez pass short right complete. Catch made by T.Vaughns for 7 yards. Tackled by S.Fresch at SA 18.,6/1/2025,Alamodome,SA,ARL,3,17,17,3,2,0,26,3,3,,,SA 25,25,0,3 ·,ARL,SA,1,0,0,,,0,0,L.Perez,Luis Perez,L.Perez ARL,1,1,0,Short Right,1,0,7,0,0,,1,1,T.Vaughns,Tyler Vaughns,T.Vaughns ARL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,L.Perez steps back to pass. Pass incomplete short right intended for D.Hunter [P.Emili].,6/1/2025,Alamodome,SA,ARL,3,17,17,3,2,0,16,3,3,,,SA 18,18,0,10 ·,ARL,SA,1,0,0,,,0,0,L.Perez,Luis Perez,L.Perez ARL,1,1,0,Short Right,0,1,,,0,,1,0,D.Hunter,Dae Dae Hunter,D.Hunter ARL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"PENALTY on ARL-S.Cannella, False Start, 5 yards, accepted. No Play.",6/1/2025,Alamodome,SA,ARL,3,17,17,17,2,0,13,3,3,,,SA 18,18,0,10 ·,,,0,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,L.Perez pass short right complete. Catch made by D.Hunter for 6 yards. Tackled by T.Beckett at SA 17.,6/1/2025,Alamodome,SA,ARL,3,17,17,3,2,0,13,3,3,,,SA 23,23,0,15 ·,ARL,SA,1,0,0,,,0,0,L.Perez,Luis Perez,L.Perez ARL,1,1,0,Short Right,1,0,6,0,0,,1,1,D.Hunter,Dae Dae Hunter,D.Hunter ARL,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"L.Havrisik 35 yard field goal attempt is good, Center-A.Ortiz, Holder-M.King.",6/1/2025,Alamodome,SA,ARL,3,20,20,3,2,0,7,3,3,,,SA 17,17,0,9 ·,ARL,SA,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,L.Havrisik,Lucas Havrisik,L.Havrisik ARL,35,0,,,,0,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,L.Havrisik kicks 59 yards from ARL 30 to the SA 11. J.Shirden MUFFS catch. Fumble RECOVERED by SA-J.Shirden at SA 17. Tackled by C.Johnson at SA 38.,6/1/2025,Alamodome,SA,ARL,3,20,20,3,2,0,3,3,3,,,ARL 30,30,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ARL,SA,L.Havrisik,Lucas Havrisik,L.Havrisik ARL,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,L.Havrisik kicks 59 yards from ARL 30 to the SA 11. S.Fresch returns the kickoff. Tackled by W.Taylor at SA 22.,6/1/2025,Alamodome,SA,ARL,3,20,20,3,4,15,0,3,3,,,ARL 30,30,1,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ARL,SA,L.Havrisik,Lucas Havrisik,L.Havrisik ARL,0,0,0,0,0,0,1,S.Fresch,Sean Fresch,S.Fresch SA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,J.Corbin rushed right guard for 2 yards. Tackled by K.Barrs; D.Payne at SA 24.,6/1/2025,Alamodome,SA,ARL,3,20,3,20,4,14,56,3,3,,,SA 22,78,1,10 ·,SA,ARL,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Corbin,Jashaun Corbin,J.Corbin SA,,0,2,0,Right Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"K.Mond steps back to pass. Pass incomplete short right intended for [D.Johnson]. PENALTY on SA-K.Mond, Intentional Grounding, 13 yards, accepted.",6/1/2025,Alamodome,SA,ARL,3,20,3,20,4,14,20,3,3,,,SA 24,76,1,8 ·,SA,ARL,1,0,0,,,0,0,K.Mond,Kellen Mond,K.Mond SA,1,1,0,Short Right,0,1,,,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,K.Mond pass short right complete. Catch made by G. Ward for 15 yards. Tackled by W.Taylor at SA 26.,6/1/2025,Alamodome,SA,ARL,3,20,3,20,4,14,2,3,3,,,SA 11,89,1,21 ·,SA,ARL,1,0,0,,,0,0,K.Mond,Kellen Mond,K.Mond SA,1,1,0,Short Right,1,0,15,0,0,,1,1,G.Ward,Greg Ward,G.Ward SA,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"T.Vizcaino punts 46 yards to ARL 28, Center-C.Lyons. Downed by SA.",6/1/2025,Alamodome,SA,ARL,3,20,3,20,4,13,25,3,3,,,SA 26,74,1,6 ·,SA,ARL,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,T.Vizcaino,Tristan Vizcaino,T.Vizcaino SA,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"D.Hunter rushed right tackle for 3 yards. Tackled by S.Jackson, J.Williams at ARL 31.",6/1/2025,Alamodome,SA,ARL,3,20,20,3,4,13,8,3,3,,,ARL 28,72,1,10 ·,ARL,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,D.Hunter,Dae Dae Hunter,D.Hunter ARL,,0,3,0,Right Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,D.Hunter rushed left guard for 3 yards. Tackled by I.Buggs at ARL 34.,6/1/2025,Alamodome,SA,ARL,3,20,20,3,4,12,43,3,3,,,ARL 31,69,1,7 ·,ARL,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,D.Hunter,Dae Dae Hunter,D.Hunter ARL,,0,3,0,Left Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,L.Perez scrambles left tackle for 2 yards. Tackled by T.Beckett at ARL 36.,6/1/2025,Alamodome,SA,ARL,3,20,20,3,4,12,3,3,3,,,ARL 34,66,1,4 ·,ARL,SA,1,0,0,,,0,0,L.Perez,Luis Perez,L.Perez ARL,1,0,0,,0,0,,,,,,,,,,0,,L.Perez,Luis Perez,L.Perez ARL,1,0,2,0,Left Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"M.King punts 58 yards to SA 6, Center-A.Ortiz. S.Fresch returned punt from the SA 6. Tackled by K.DeLoach at SA 25.",6/1/2025,Alamodome,SA,ARL,3,20,20,3,4,11,18,3,3,,,ARL 36,64,1,2 ·,ARL,SA,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,M.King,Marquette King,M.King ARL,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"J.Corbin rushed up the middle for 4 yards. Tackled by C.Odom, T.Charlton at SA 29.",6/1/2025,Alamodome,SA,ARL,3,20,3,20,4,11,6,3,3,,,SA 25,75,1,10 ·,SA,ARL,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Corbin,Jashaun Corbin,J.Corbin SA,,0,4,0,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"K.Mond pass short middle complete. Catch made by G. Ward for yards. Tackled by I.Enechukwu at SA 26. PENALTY on ARL-I.Enechukwu, Face Mask (15 Yards), 15 yards, accepted. No Play.",6/1/2025,Alamodome,SA,ARL,3,20,3,20,4,10,31,3,3,,,SA 29,71,1,6 ·,SA,ARL,1,0,1,,,0,0,K.Mond,Kellen Mond,K.Mond SA,1,1,0,Short Middle,1,0,0,0,0,,1,1,G.Ward,Greg Ward,G.Ward SA,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,J.Corbin rushed left end for 5 yards. Pushed out of bounds by D.Payne; J.Price at SA 49.,6/1/2025,Alamodome,SA,ARL,3,20,3,20,4,10,14,3,3,,,SA 44,56,1,10 ·,SA,ARL,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Corbin,Jashaun Corbin,J.Corbin SA,,0,5,0,Left End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,J.Corbin rushed right guard for 21 yards. Tackled by S.Jones at ARL 30.,6/1/2025,Alamodome,SA,ARL,3,20,3,20,4,9,55,3,3,,,SA 49,51,9,5 ·,SA,ARL,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Corbin,Jashaun Corbin,J.Corbin SA,,0,21,0,Right Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"J.Corbin rushed left tackle for 13 yards. Tackled by C.Johnson, J.Powell at ARL 17.",6/1/2025,Alamodome,SA,ARL,3,20,3,20,4,9,29,3,3,,,ARL 30,30,9,10 ·,SA,ARL,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Corbin,Jashaun Corbin,J.Corbin SA,,0,13,0,Left Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
